,pro,mat,x,y,compute,m,n,nnz,cu_time,flops,cu_gflops
7022,exe_spgemm_cusparse_16,/ssget/MM/FEMLAB/poisson3Da/poisson3Da.cbd,2,2,2,13514,13514,352762,5.49348,11768678,4.28459846945834
7023,exe_spgemm_cusparse_32,/ssget/MM/FEMLAB/poisson3Da/poisson3Da.cbd,4,4,4,13514,13514,352762,5.4621,11768678,4.309213672397063
7024,exe_spgemm_cusparse_64,/ssget/MM/FEMLAB/poisson3Da/poisson3Da.cbd,8,8,8,13514,13514,352762,4.45226,11768678,5.286608598779047
7025,exe_spgemm_cusparse_bf16,/ssget/MM/FEMLAB/poisson3Da/poisson3Da.cbd,2,2,2,13514,13514,352762,5.48736,11768678,4.28937704105435
7026,exe_spgemm_cusparse_16,/ssget/MM/LiuWenzhuo/powersim/powersim.cbd,2,2,2,15838,15838,67562,0.18677,412776,4.420153129517589
7027,exe_spgemm_cusparse_32,/ssget/MM/LiuWenzhuo/powersim/powersim.cbd,4,4,4,15838,15838,67562,0.18591,412776,4.440600290463127
7028,exe_spgemm_cusparse_64,/ssget/MM/LiuWenzhuo/powersim/powersim.cbd,8,8,8,15838,15838,67562,0.19069,412776,4.329288373800409
7029,exe_spgemm_cusparse_bf16,/ssget/MM/LiuWenzhuo/powersim/powersim.cbd,2,2,2,15838,15838,67562,0.18091,412776,4.563329832513405
7030,exe_spgemm_cusparse_16,/ssget/MM/Lourakis/bundle1/bundle1.cbd,2,2,2,10581,10581,770901,160.28442,474329871,5.918602332029526
7031,exe_spgemm_cusparse_32,/ssget/MM/Lourakis/bundle1/bundle1.cbd,4,4,4,10581,10581,770901,190.43157,474329871,4.981630629837269
7032,exe_spgemm_cusparse_64,/ssget/MM/Lourakis/bundle1/bundle1.cbd,8,8,8,10581,10581,770901,256.33711,474329871,3.7008287329134673
7033,exe_spgemm_cusparse_bf16,/ssget/MM/Lourakis/bundle1/bundle1.cbd,2,2,2,10581,10581,770901,161.29771,474329871,5.8814210195544625
7034,exe_spgemm_cusparse_16,/ssget/MM/Botonakis/thermomech_TC/thermomech_TC.cbd,2,2,2,102158,102158,711558,0.63932,5008454,15.668066070199586
7035,exe_spgemm_cusparse_32,/ssget/MM/Botonakis/thermomech_TC/thermomech_TC.cbd,4,4,4,102158,102158,711558,0.63186,5008454,15.853049726205173
7036,exe_spgemm_cusparse_64,/ssget/MM/Botonakis/thermomech_TC/thermomech_TC.cbd,8,8,8,102158,102158,711558,0.72904,5008454,13.739860638648086
7037,exe_spgemm_cusparse_bf16,/ssget/MM/Botonakis/thermomech_TC/thermomech_TC.cbd,2,2,2,102158,102158,711558,0.6341,5008454,15.797047784261158
7038,exe_spgemm_cusparse_16,/ssget/MM/Botonakis/thermomech_TK/thermomech_TK.cbd,2,2,2,102158,102158,711558,0.62711,5008454,15.97312752148746
7039,exe_spgemm_cusparse_32,/ssget/MM/Botonakis/thermomech_TK/thermomech_TK.cbd,4,4,4,102158,102158,711558,0.62335,5008454,16.069476217213445
7040,exe_spgemm_cusparse_64,/ssget/MM/Botonakis/thermomech_TK/thermomech_TK.cbd,8,8,8,102158,102158,711558,0.73644,5008454,13.601797838248872
7041,exe_spgemm_cusparse_bf16,/ssget/MM/Botonakis/thermomech_TK/thermomech_TK.cbd,2,2,2,102158,102158,711558,0.62832,5008454,15.94236694677871
7042,exe_spgemm_cusparse_16,/ssget/MM/Botonakis/FEM_3D_thermal1/FEM_3D_thermal1.cbd,2,2,2,17880,17880,430740,4.48376,10708740,4.77667850197156
7043,exe_spgemm_cusparse_32,/ssget/MM/Botonakis/FEM_3D_thermal1/FEM_3D_thermal1.cbd,4,4,4,17880,17880,430740,4.44227,10708740,4.821291817021478
7044,exe_spgemm_cusparse_64,/ssget/MM/Botonakis/FEM_3D_thermal1/FEM_3D_thermal1.cbd,8,8,8,17880,17880,430740,4.22626,10708740,5.0677147170311345
7045,exe_spgemm_cusparse_bf16,/ssget/MM/Botonakis/FEM_3D_thermal1/FEM_3D_thermal1.cbd,2,2,2,17880,17880,430740,4.4793,10708740,4.781434599156118
7046,exe_spgemm_cusparse_16,/ssget/MM/Botonakis/FEM_3D_thermal2/FEM_3D_thermal2.cbd,2,2,2,147900,147900,3489300,32.66527,85290300,5.2220783725345
7047,exe_spgemm_cusparse_32,/ssget/MM/Botonakis/FEM_3D_thermal2/FEM_3D_thermal2.cbd,4,4,4,147900,147900,3489300,32.45691,85290300,5.255601965806356
7048,exe_spgemm_cusparse_64,/ssget/MM/Botonakis/FEM_3D_thermal2/FEM_3D_thermal2.cbd,8,8,8,147900,147900,3489300,32.59374,85290300,5.233538710194043
7049,exe_spgemm_cusparse_bf16,/ssget/MM/Botonakis/FEM_3D_thermal2/FEM_3D_thermal2.cbd,2,2,2,147900,147900,3489300,32.65941,85290300,5.223015357595254
7050,exe_spgemm_cusparse_16,/ssget/MM/Botonakis/thermomech_dK/thermomech_dK.cbd,2,2,2,204316,204316,2846228,4.17711,40067540,19.184335581299035
7051,exe_spgemm_cusparse_32,/ssget/MM/Botonakis/thermomech_dK/thermomech_dK.cbd,4,4,4,204316,204316,2846228,4.24474,40067540,18.878678081578613
7052,exe_spgemm_cusparse_64,/ssget/MM/Botonakis/thermomech_dK/thermomech_dK.cbd,8,8,8,204316,204316,2846228,6.19007,40067540,12.945746978628675
7053,exe_spgemm_cusparse_bf16,/ssget/MM/Botonakis/thermomech_dK/thermomech_dK.cbd,2,2,2,204316,204316,2846228,4.2185,40067540,18.99610762119237
7054,exe_spgemm_cusparse_16,/ssget/MM/Botonakis/thermomech_dM/thermomech_dM.cbd,2,2,2,204316,204316,1423116,1.17799,10016908,17.006779344476605
7055,exe_spgemm_cusparse_32,/ssget/MM/Botonakis/thermomech_dM/thermomech_dM.cbd,4,4,4,204316,204316,1423116,1.20662,10016908,16.603252059471913
7056,exe_spgemm_cusparse_64,/ssget/MM/Botonakis/thermomech_dM/thermomech_dM.cbd,8,8,8,204316,204316,1423116,1.40352,10016908,14.273979708162333
7057,exe_spgemm_cusparse_bf16,/ssget/MM/Botonakis/thermomech_dM/thermomech_dM.cbd,2,2,2,204316,204316,1423116,1.18856,10016908,16.85553611092414
7058,exe_spgemm_cusparse_16,/ssget/MM/Pajek/Tina_AskCog/Tina_AskCog.cbd,2,2,2,11,11,36,0.09365,105,0.002242391884676989
7059,exe_spgemm_cusparse_32,/ssget/MM/Pajek/Tina_AskCog/Tina_AskCog.cbd,4,4,4,11,11,36,0.09374,105,0.002240238958822274
7060,exe_spgemm_cusparse_64,/ssget/MM/Pajek/Tina_AskCog/Tina_AskCog.cbd,8,8,8,11,11,36,0.09434,105,0.002225991096035616
7061,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/Tina_AskCog/Tina_AskCog.cbd,2,2,2,11,11,36,0.107,105,0.0019626168224299067
7062,exe_spgemm_cusparse_16,/ssget/MM/Pajek/GD97_b/GD97_b.cbd,2,2,2,47,47,264,0.11614,2402,0.041363871189943176
7063,exe_spgemm_cusparse_32,/ssget/MM/Pajek/GD97_b/GD97_b.cbd,4,4,4,47,47,264,0.10334,2402,0.046487323398490425
7064,exe_spgemm_cusparse_64,/ssget/MM/Pajek/GD97_b/GD97_b.cbd,8,8,8,47,47,264,0.10671,2402,0.04501921094555337
7065,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/GD97_b/GD97_b.cbd,2,2,2,47,47,264,0.11907,2402,0.04034601494918956
7066,exe_spgemm_cusparse_16,/ssget/MM/Pajek/Erdos981/Erdos981.cbd,2,2,2,485,485,2762,0.14175,38294,0.5403033509700177
7067,exe_spgemm_cusparse_32,/ssget/MM/Pajek/Erdos981/Erdos981.cbd,4,4,4,485,485,2762,0.1563,38294,0.49000639795265516
7068,exe_spgemm_cusparse_64,/ssget/MM/Pajek/Erdos981/Erdos981.cbd,8,8,8,485,485,2762,0.13331,38294,0.5745105393443852
7069,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/Erdos981/Erdos981.cbd,2,2,2,485,485,2762,0.142,38294,0.5393521126760563
7070,exe_spgemm_cusparse_16,/ssget/MM/Pajek/USpowerGrid/USpowerGrid.cbd,2,2,2,4941,4941,13188,0.13308,51054,0.7672678088367899
7071,exe_spgemm_cusparse_32,/ssget/MM/Pajek/USpowerGrid/USpowerGrid.cbd,4,4,4,4941,4941,13188,0.13358,51054,0.764395867644857
7072,exe_spgemm_cusparse_64,/ssget/MM/Pajek/USpowerGrid/USpowerGrid.cbd,8,8,8,4941,4941,13188,0.13337,51054,0.7655994601484591
7073,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/USpowerGrid/USpowerGrid.cbd,2,2,2,4941,4941,13188,0.13397,51054,0.7621706352168396
7074,exe_spgemm_cusparse_16,/ssget/MM/Pajek/GD95_c/GD95_c.cbd,2,2,2,62,62,287,0.11787,1721,0.02920166284890133
7075,exe_spgemm_cusparse_32,/ssget/MM/Pajek/GD95_c/GD95_c.cbd,4,4,4,62,62,287,0.11723,1721,0.029361085046489807
7076,exe_spgemm_cusparse_64,/ssget/MM/Pajek/GD95_c/GD95_c.cbd,8,8,8,62,62,287,0.11773,1721,0.02923638834621592
7077,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/GD95_c/GD95_c.cbd,2,2,2,62,62,287,0.11961,1721,0.028776858122230582
7078,exe_spgemm_cusparse_16,/ssget/MM/Pajek/patents_main/patents_main.cbd,2,2,2,240547,240547,560943,1.16899,2604790,4.456479525060095
7079,exe_spgemm_cusparse_32,/ssget/MM/Pajek/patents_main/patents_main.cbd,4,4,4,240547,240547,560943,1.04789,2604790,4.971495099676493
7080,exe_spgemm_cusparse_64,/ssget/MM/Pajek/patents_main/patents_main.cbd,8,8,8,240547,240547,560943,1.16429,2604790,4.474469419130973
7081,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/patents_main/patents_main.cbd,2,2,2,240547,240547,560943,1.04386,2604790,4.990688406491292
7082,exe_spgemm_cusparse_16,/ssget/MM/Pajek/GD98_c/GD98_c.cbd,2,2,2,112,112,336,0.10851,1008,0.018578932817251866
7083,exe_spgemm_cusparse_32,/ssget/MM/Pajek/GD98_c/GD98_c.cbd,4,4,4,112,112,336,0.10814,1008,0.0186425004623636
7084,exe_spgemm_cusparse_64,/ssget/MM/Pajek/GD98_c/GD98_c.cbd,8,8,8,112,112,336,0.10919,1008,0.018463229233446288
7085,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/GD98_c/GD98_c.cbd,2,2,2,112,112,336,0.1082,1008,0.018632162661737523
7086,exe_spgemm_cusparse_16,/ssget/MM/Pajek/GD01_a/GD01_a.cbd,2,2,2,311,311,645,0.10838,1406,0.025945746447684073
7087,exe_spgemm_cusparse_32,/ssget/MM/Pajek/GD01_a/GD01_a.cbd,4,4,4,311,311,645,0.10725,1406,0.02621911421911422
7088,exe_spgemm_cusparse_64,/ssget/MM/Pajek/GD01_a/GD01_a.cbd,8,8,8,311,311,645,0.10563,1406,0.026621225030767776
7089,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/GD01_a/GD01_a.cbd,2,2,2,311,311,645,0.11129,1406,0.025267319615419174
7090,exe_spgemm_cusparse_16,/ssget/MM/Pajek/California/California.cbd,2,2,2,9664,9664,16150,0.15027,40961,0.5451653690024623
7091,exe_spgemm_cusparse_32,/ssget/MM/Pajek/California/California.cbd,4,4,4,9664,9664,16150,0.15058,40961,0.5440430336034002
7092,exe_spgemm_cusparse_64,/ssget/MM/Pajek/California/California.cbd,8,8,8,9664,9664,16150,0.14226,40961,0.5758610993954731
7093,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/California/California.cbd,2,2,2,9664,9664,16150,0.14978,40961,0.5469488583255442
7094,exe_spgemm_cusparse_16,/ssget/MM/Pajek/GD97_a/GD97_a.cbd,2,2,2,84,84,332,0.11745,1316,0.022409535972754364
7095,exe_spgemm_cusparse_32,/ssget/MM/Pajek/GD97_a/GD97_a.cbd,4,4,4,84,84,332,0.11722,1316,0.02245350622760621
7096,exe_spgemm_cusparse_64,/ssget/MM/Pajek/GD97_a/GD97_a.cbd,8,8,8,84,84,332,0.11693,1316,0.022509193534593346
7097,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/GD97_a/GD97_a.cbd,2,2,2,84,84,332,0.11714,1316,0.022468840703431792
7098,exe_spgemm_cusparse_16,/ssget/MM/Pajek/GD96_d/GD96_d.cbd,2,2,2,180,180,229,0.11732,523,0.008915785884759633
7099,exe_spgemm_cusparse_32,/ssget/MM/Pajek/GD96_d/GD96_d.cbd,4,4,4,180,180,229,0.1175,523,0.008902127659574469
7100,exe_spgemm_cusparse_64,/ssget/MM/Pajek/GD96_d/GD96_d.cbd,8,8,8,180,180,229,0.11713,523,0.00893024844190216
7101,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/GD96_d/GD96_d.cbd,2,2,2,180,180,229,0.11706,523,0.008935588587049377
7102,exe_spgemm_cusparse_16,/ssget/MM/Pajek/HEP-th/HEP-th.cbd,2,2,2,27240,27240,342437,3.43108,7187290,4.189520500833557
7103,exe_spgemm_cusparse_32,/ssget/MM/Pajek/HEP-th/HEP-th.cbd,4,4,4,27240,27240,342437,3.27,7187290,4.3958960244648315
7104,exe_spgemm_cusparse_64,/ssget/MM/Pajek/HEP-th/HEP-th.cbd,8,8,8,27240,27240,342437,2.82951,7187290,5.080236507381136
7105,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/HEP-th/HEP-th.cbd,2,2,2,27240,27240,342437,3.26646,7187290,4.400660041757744
7106,exe_spgemm_cusparse_16,/ssget/MM/Pajek/GD99_b/GD99_b.cbd,2,2,2,64,64,252,0.10209,996,0.01951219512195122
7107,exe_spgemm_cusparse_32,/ssget/MM/Pajek/GD99_b/GD99_b.cbd,4,4,4,64,64,252,0.10218,996,0.019495008807985905
7108,exe_spgemm_cusparse_64,/ssget/MM/Pajek/GD99_b/GD99_b.cbd,8,8,8,64,64,252,0.10128,996,0.019668246445497632
7109,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/GD99_b/GD99_b.cbd,2,2,2,64,64,252,0.1007,996,0.01978152929493545
7110,exe_spgemm_cusparse_16,/ssget/MM/Pajek/GD06_Java/GD06_Java.cbd,2,2,2,1538,1538,8032,0.13185,60791,0.9221236253318165
7111,exe_spgemm_cusparse_32,/ssget/MM/Pajek/GD06_Java/GD06_Java.cbd,4,4,4,1538,1538,8032,0.1376,60791,0.8835901162790698
7112,exe_spgemm_cusparse_64,/ssget/MM/Pajek/GD06_Java/GD06_Java.cbd,8,8,8,1538,1538,8032,0.13189,60791,0.9218439608764879
7113,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/GD06_Java/GD06_Java.cbd,2,2,2,1538,1538,8032,0.14299,60791,0.8502832365899714
7114,exe_spgemm_cusparse_16,/ssget/MM/Pajek/Lederberg/Lederberg.cbd,2,2,2,8843,8843,41601,0.26841,328222,2.445676390596476
7115,exe_spgemm_cusparse_32,/ssget/MM/Pajek/Lederberg/Lederberg.cbd,4,4,4,8843,8843,41601,0.27047,328222,2.427049210633342
7116,exe_spgemm_cusparse_64,/ssget/MM/Pajek/Lederberg/Lederberg.cbd,8,8,8,8843,8843,41601,0.25614,328222,2.5628328257983917
7117,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/Lederberg/Lederberg.cbd,2,2,2,8843,8843,41601,0.26919,328222,2.438589843604889
7118,exe_spgemm_cusparse_16,/ssget/MM/Pajek/football/football.cbd,2,2,2,35,35,118,0.11738,181,0.003084000681547112
7119,exe_spgemm_cusparse_32,/ssget/MM/Pajek/football/football.cbd,4,4,4,35,35,118,0.11689,181,0.0030969287364188552
7120,exe_spgemm_cusparse_64,/ssget/MM/Pajek/football/football.cbd,8,8,8,35,35,118,0.1171,181,0.0030913748932536295
7121,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/football/football.cbd,2,2,2,35,35,118,0.11743,181,0.0030826875585455164
7122,exe_spgemm_cusparse_16,/ssget/MM/Pajek/SmallW/SmallW.cbd,2,2,2,396,396,994,0.14166,3105,0.043837357052096564
7123,exe_spgemm_cusparse_32,/ssget/MM/Pajek/SmallW/SmallW.cbd,4,4,4,396,396,994,0.14152,3105,0.04388072357263991
7124,exe_spgemm_cusparse_64,/ssget/MM/Pajek/SmallW/SmallW.cbd,8,8,8,396,396,994,0.13308,3105,0.04666366095581605
7125,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/SmallW/SmallW.cbd,2,2,2,396,396,994,0.14118,3105,0.0439864003399915
7126,exe_spgemm_cusparse_16,/ssget/MM/Pajek/GD96_a/GD96_a.cbd,2,2,2,1096,1096,1677,0.11723,2175,0.0371065426938497
7127,exe_spgemm_cusparse_32,/ssget/MM/Pajek/GD96_a/GD96_a.cbd,4,4,4,1096,1096,1677,0.12242,2175,0.03553340957359909
7128,exe_spgemm_cusparse_64,/ssget/MM/Pajek/GD96_a/GD96_a.cbd,8,8,8,1096,1096,1677,0.11884,2175,0.03660383709188825
7129,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/GD96_a/GD96_a.cbd,2,2,2,1096,1096,1677,0.11745,2175,0.037037037037037035
7130,exe_spgemm_cusparse_16,/ssget/MM/Pajek/internet/internet.cbd,2,2,2,124651,124651,207214,0.30912,574229,3.715249741200828
7131,exe_spgemm_cusparse_32,/ssget/MM/Pajek/internet/internet.cbd,4,4,4,124651,124651,207214,0.30858,574229,3.721751247650528
7132,exe_spgemm_cusparse_64,/ssget/MM/Pajek/internet/internet.cbd,8,8,8,124651,124651,207214,0.34235,574229,3.35463122535417
7133,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/internet/internet.cbd,2,2,2,124651,124651,207214,0.30824,574229,3.7258564754736567
7134,exe_spgemm_cusparse_16,/ssget/MM/Pajek/Erdos992/Erdos992.cbd,2,2,2,6100,6100,15030,0.19677,245358,2.4938557706967526
7135,exe_spgemm_cusparse_32,/ssget/MM/Pajek/Erdos992/Erdos992.cbd,4,4,4,6100,6100,15030,0.19378,245358,2.5323356383527713
7136,exe_spgemm_cusparse_64,/ssget/MM/Pajek/Erdos992/Erdos992.cbd,8,8,8,6100,6100,15030,0.20391,245358,2.4065322936589673
7137,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/Erdos992/Erdos992.cbd,2,2,2,6100,6100,15030,0.19712,245358,2.48942775974026
7138,exe_spgemm_cusparse_16,/ssget/MM/Pajek/geom/geom.cbd,2,2,2,7343,7343,23796,0.27732,362914,2.6172941006779173
7139,exe_spgemm_cusparse_32,/ssget/MM/Pajek/geom/geom.cbd,4,4,4,7343,7343,23796,0.27774,362914,2.613336213725067
7140,exe_spgemm_cusparse_64,/ssget/MM/Pajek/geom/geom.cbd,8,8,8,7343,7343,23796,0.2626,362914,2.764006092916984
7141,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/geom/geom.cbd,2,2,2,7343,7343,23796,0.27385,362914,2.6504582800803362
7142,exe_spgemm_cusparse_16,/ssget/MM/Pajek/Tina_DisCog/Tina_DisCog.cbd,2,2,2,11,11,48,0.11685,192,0.0032862644415917845
7143,exe_spgemm_cusparse_32,/ssget/MM/Pajek/Tina_DisCog/Tina_DisCog.cbd,4,4,4,11,11,48,0.11664,192,0.0032921810699588477
7144,exe_spgemm_cusparse_64,/ssget/MM/Pajek/Tina_DisCog/Tina_DisCog.cbd,8,8,8,11,11,48,0.11727,192,0.0032744947556919927
7145,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/Tina_DisCog/Tina_DisCog.cbd,2,2,2,11,11,48,0.11745,192,0.003269476372924649
7146,exe_spgemm_cusparse_16,/ssget/MM/Pajek/dictionary28/dictionary28.cbd,2,2,2,52652,52652,178076,0.6786,1656482,4.882057176539935
7147,exe_spgemm_cusparse_32,/ssget/MM/Pajek/dictionary28/dictionary28.cbd,4,4,4,52652,52652,178076,0.638,1656482,5.19273354231975
7148,exe_spgemm_cusparse_64,/ssget/MM/Pajek/dictionary28/dictionary28.cbd,8,8,8,52652,52652,178076,0.66357,1656482,4.992636797926369
7149,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/dictionary28/dictionary28.cbd,2,2,2,52652,52652,178076,0.61029,1656482,5.428507758606564
7150,exe_spgemm_cusparse_16,/ssget/MM/Pajek/Kohonen/Kohonen.cbd,2,2,2,4470,4470,12731,0.14213,53098,0.7471751213677619
7151,exe_spgemm_cusparse_32,/ssget/MM/Pajek/Kohonen/Kohonen.cbd,4,4,4,4470,4470,12731,0.1411,53098,0.7526293408929837
7152,exe_spgemm_cusparse_64,/ssget/MM/Pajek/Kohonen/Kohonen.cbd,8,8,8,4470,4470,12731,0.14829,53098,0.7161372985366512
7153,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/Kohonen/Kohonen.cbd,2,2,2,4470,4470,12731,0.14108,53098,0.7527360362914658
7154,exe_spgemm_cusparse_16,/ssget/MM/Pajek/Tina_DisCal/Tina_DisCal.cbd,2,2,2,11,11,41,0.09319,140,0.0030046142289945274
7155,exe_spgemm_cusparse_32,/ssget/MM/Pajek/Tina_DisCal/Tina_DisCal.cbd,4,4,4,11,11,41,0.09509,140,0.0029445788200652013
7156,exe_spgemm_cusparse_64,/ssget/MM/Pajek/Tina_DisCal/Tina_DisCal.cbd,8,8,8,11,11,41,0.09806,140,0.0028553946563328577
7157,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/Tina_DisCal/Tina_DisCal.cbd,2,2,2,11,11,41,0.09388,140,0.0029825308904985084
7158,exe_spgemm_cusparse_16,/ssget/MM/Pajek/Wordnet3/Wordnet3.cbd,2,2,2,82670,82670,132964,0.25592,562656,4.397124101281651
7159,exe_spgemm_cusparse_32,/ssget/MM/Pajek/Wordnet3/Wordnet3.cbd,4,4,4,82670,82670,132964,0.25572,562656,4.400563115908024
7160,exe_spgemm_cusparse_64,/ssget/MM/Pajek/Wordnet3/Wordnet3.cbd,8,8,8,82670,82670,132964,0.27862,562656,4.0388773239537725
7161,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/Wordnet3/Wordnet3.cbd,2,2,2,82670,82670,132964,0.25454,562656,4.420963306356565
7162,exe_spgemm_cusparse_16,/ssget/MM/Pajek/Reuters911/Reuters911.cbd,2,2,2,13332,13332,296076,19.37393,65960716,6.809224148120696
7163,exe_spgemm_cusparse_32,/ssget/MM/Pajek/Reuters911/Reuters911.cbd,4,4,4,13332,13332,296076,21.28379,65960716,6.198211502744577
7164,exe_spgemm_cusparse_64,/ssget/MM/Pajek/Reuters911/Reuters911.cbd,8,8,8,13332,13332,296076,29.40308,65960716,4.486653507047561
7165,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/Reuters911/Reuters911.cbd,2,2,2,13332,13332,296076,19.46592,65960716,6.777045831894922
7166,exe_spgemm_cusparse_16,/ssget/MM/Pajek/Tina_AskCal/Tina_AskCal.cbd,2,2,2,11,11,29,0.09405,65,0.0013822434875066455
7167,exe_spgemm_cusparse_32,/ssget/MM/Pajek/Tina_AskCal/Tina_AskCal.cbd,4,4,4,11,11,29,0.09241,65,0.0014067741586408398
7168,exe_spgemm_cusparse_64,/ssget/MM/Pajek/Tina_AskCal/Tina_AskCal.cbd,8,8,8,11,11,29,0.09482,65,0.0013710187724108836
7169,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/Tina_AskCal/Tina_AskCal.cbd,2,2,2,11,11,29,0.09684,65,0.0013424204874019
7170,exe_spgemm_cusparse_16,/ssget/MM/Pajek/Journals/Journals.cbd,2,2,2,124,124,12068,0.21115,1238576,11.73171678901255
7171,exe_spgemm_cusparse_32,/ssget/MM/Pajek/Journals/Journals.cbd,4,4,4,124,124,12068,0.20694,1238576,11.970387551947423
7172,exe_spgemm_cusparse_64,/ssget/MM/Pajek/Journals/Journals.cbd,8,8,8,124,124,12068,0.20898,1238576,11.853536223562063
7173,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/Journals/Journals.cbd,2,2,2,124,124,12068,0.2346,1238576,10.559045183290706
7174,exe_spgemm_cusparse_16,/ssget/MM/Pajek/Erdos982/Erdos982.cbd,2,2,2,5822,5822,14750,0.19782,243332,2.4601354766959864
7175,exe_spgemm_cusparse_32,/ssget/MM/Pajek/Erdos982/Erdos982.cbd,4,4,4,5822,5822,14750,0.19377,243332,2.5115549362646434
7176,exe_spgemm_cusparse_64,/ssget/MM/Pajek/Erdos982/Erdos982.cbd,8,8,8,5822,5822,14750,0.20233,243332,2.4052982750951415
7177,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/Erdos982/Erdos982.cbd,2,2,2,5822,5822,14750,0.19895,243332,2.446162352349837
7178,exe_spgemm_cusparse_16,/ssget/MM/Pajek/SciMet/SciMet.cbd,2,2,2,3084,3084,10413,0.15005,46948,0.6257647450849718
7179,exe_spgemm_cusparse_32,/ssget/MM/Pajek/SciMet/SciMet.cbd,4,4,4,3084,3084,10413,0.14988,46948,0.6264745129436882
7180,exe_spgemm_cusparse_64,/ssget/MM/Pajek/SciMet/SciMet.cbd,8,8,8,3084,3084,10413,0.14253,46948,0.6587806075913843
7181,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/SciMet/SciMet.cbd,2,2,2,3084,3084,10413,0.15076,46948,0.6228177235340939
7182,exe_spgemm_cusparse_16,/ssget/MM/Pajek/Erdos971/Erdos971.cbd,2,2,2,472,472,2628,0.14183,35732,0.5038708312768807
7183,exe_spgemm_cusparse_32,/ssget/MM/Pajek/Erdos971/Erdos971.cbd,4,4,4,472,472,2628,0.14158,35732,0.5047605594010454
7184,exe_spgemm_cusparse_64,/ssget/MM/Pajek/Erdos971/Erdos971.cbd,8,8,8,472,472,2628,0.13429,35732,0.5321617395189515
7185,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/Erdos971/Erdos971.cbd,2,2,2,472,472,2628,0.14113,35732,0.5063700134627648
7186,exe_spgemm_cusparse_16,/ssget/MM/Pajek/ODLIS/ODLIS.cbd,2,2,2,2909,2909,18246,0.20009,226574,2.2647208756059776
7187,exe_spgemm_cusparse_32,/ssget/MM/Pajek/ODLIS/ODLIS.cbd,4,4,4,2909,2909,18246,0.19828,226574,2.285394391769215
7188,exe_spgemm_cusparse_64,/ssget/MM/Pajek/ODLIS/ODLIS.cbd,8,8,8,2909,2909,18246,0.2031,226574,2.231157065484983
7189,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/ODLIS/ODLIS.cbd,2,2,2,2909,2909,18246,0.19983,226574,2.267667517389781
7190,exe_spgemm_cusparse_16,/ssget/MM/Pajek/EAT_RS/EAT_RS.cbd,2,2,2,23219,23219,325592,4.19436,10674996,5.090166795410981
7191,exe_spgemm_cusparse_32,/ssget/MM/Pajek/EAT_RS/EAT_RS.cbd,4,4,4,23219,23219,325592,4.0426,10674996,5.281252659179736
7192,exe_spgemm_cusparse_64,/ssget/MM/Pajek/EAT_RS/EAT_RS.cbd,8,8,8,23219,23219,325592,4.43021,10674996,4.819182837833873
7193,exe_spgemm_cusparse_bf16,/ssget/MM/Pajek/EAT_RS/EAT_RS.cbd,2,2,2,23219,23219,325592,3.96591,10674996,5.3833778376211265
7194,exe_spgemm_cusparse_16,/ssget/MM/Pajek/EAT_SR/EAT_SR.cbd,2,2,2,23219,23219,325589,4.89068,10674960,4.365429756189324
7195,exe_spgemm_cusparse_32,/ssget/MM/Pajek/EAT_SR/EAT_SR.cbd,4,4,4,23219,23219,325589,4.9223,10674960,4.337386993884972
7196,exe_spgemm_cusparse_64,/ssget/MM/Pajek/EAT_SR/EAT_SR.cbd,8,8,8,23219,23219,325589,4.32279,10674960,4.93892139104606
